fecha,temp_amb,hum_amb,presion,temp_suelo,hum_suelo,ph_suelo
2026-04-06 22:11:06,22.96,89.3,1011.41,17.88,39.61,6.24
2026-04-06 22:21:06,22.33,88.81,1011.5,17.81,39.04,6.19
2026-04-06 22:31:06,22.15,89.21,1010.78,17.7,39.37,6.18
2026-04-06 22:41:06,22.76,89.33,1012.62,17.62,39.38,6.16
2026-04-06 22:51:06,21.91,88.95,1009.77,16.79,39.27,6.19
2026-04-06 23:01:06,21.99,89.89,1012.22,16.67,40.17,6.18
2026-04-06 23:11:06,21.26,89.72,1011.99,17.04,39.03,6.21
2026-04-06 23:21:06,21.86,90.0,1013.44,16.88,39.04,6.19
2026-04-06 23:31:06,21.66,88.35,1011.13,16.29,39.68,6.21
2026-04-06 23:41:06,21.47,90.0,1011.08,16.73,38.91,6.18
2026-04-06 23:51:06,21.57,89.78,1012.59,16.25,39.18,6.22
2026-04-07 00:01:06,21.37,89.49,1012.8,15.85,39.19,6.16
2026-04-07 00:11:06,21.63,90.0,1012.19,15.86,38.29,6.23
2026-04-07 00:21:06,21.73,89.94,1013.02,15.65,39.56,6.21
2026-04-07 00:31:06,21.36,88.8,1008.73,15.64,38.84,6.17
2026-04-07 00:41:06,21.0,89.8,1011.74,15.3,38.69,6.21
2026-04-07 00:51:06,21.06,89.71,1012.2,15.57,38.24,6.19
2026-04-07 01:01:06,21.0,89.42,1012.5,15.33,38.67,6.2
2026-04-07 01:11:06,21.51,90.0,1011.7,15.07,39.49,6.2
2026-04-07 01:21:06,21.29,90.0,1009.07,15.14,39.29,6.21
2026-04-07 01:31:06,21.42,88.59,1010.35,14.83,39.99,6.21
2026-04-07 01:41:06,21.0,90.0,1012.77,14.86,39.3,6.2
2026-04-07 01:51:06,21.08,89.94,1014.35,14.39,39.3,6.17
2026-04-07 02:01:06,21.32,89.94,1011.82,14.61,39.28,6.21
2026-04-07 02:11:06,21.38,90.0,1013.71,14.03,37.88,6.21
2026-04-07 02:21:06,21.04,89.37,1010.12,14.46,39.38,6.19
2026-04-07 02:31:06,21.0,90.0,1011.77,14.45,39.14,6.2
2026-04-07 02:41:06,21.18,89.64,1010.24,14.17,39.37,6.21
2026-04-07 02:51:06,21.0,89.86,1011.12,14.66,38.56,6.2
2026-04-07 03:01:06,21.0,89.67,1014.82,14.06,39.53,6.21
2026-04-07 03:11:06,21.0,88.97,1015.24,14.24,38.26,6.2
2026-04-07 03:21:06,21.13,89.13,1010.78,14.01,39.38,6.21
2026-04-07 03:31:06,21.63,90.0,1012.71,13.97,39.18,6.19
2026-04-07 03:41:06,21.28,90.0,1010.96,13.89,39.62,6.23
2026-04-07 03:51:06,21.57,89.58,1012.05,14.06,39.2,6.17
2026-04-07 04:01:06,21.97,89.02,1010.52,14.33,38.59,6.22
2026-04-07 04:11:06,21.72,89.99,1011.5,13.69,39.24,6.17
2026-04-07 04:21:06,21.82,89.56,1013.25,14.24,38.97,6.22
2026-04-07 04:31:06,21.76,88.41,1013.28,14.16,39.03,6.21
2026-04-07 04:41:06,21.88,89.51,1011.63,14.25,38.55,6.21
2026-04-07 04:51:06,21.84,89.38,1012.95,13.94,39.03,6.22
2026-04-07 05:01:06,21.73,89.48,1011.57,14.16,39.23,6.17
2026-04-07 05:11:06,21.67,88.74,1013.84,14.39,39.48,6.19
2026-04-07 05:21:06,22.4,89.13,1011.29,14.44,39.01,6.21
2026-04-07 05:31:06,22.69,88.78,1012.69,14.33,38.67,6.22
2026-04-07 05:41:06,22.47,88.83,1011.11,14.02,39.6,6.2
2026-04-07 05:51:06,22.89,87.96,1012.23,14.49,39.04,6.22
2026-04-07 06:01:06,21.95,88.1,1012.43,14.7,38.47,6.22
2026-04-07 06:11:06,23.18,88.54,1014.8,14.46,38.96,6.19
2026-04-07 06:21:06,23.12,88.64,1012.09,14.72,38.43,6.18
2026-04-07 06:31:06,22.52,88.23,1011.36,15.01,39.26,6.18
2026-04-07 06:41:06,23.28,87.67,1013.3,14.8,38.72,6.2
2026-04-07 06:51:06,23.81,87.63,1014.02,14.9,39.46,6.18
2026-04-07 07:01:06,23.07,87.75,1012.47,15.09,38.86,6.23
2026-04-07 07:11:06,23.65,86.69,1011.45,15.09,38.96,6.18
2026-04-07 07:21:06,23.75,87.13,1011.43,15.43,39.11,6.18
2026-04-07 07:31:06,24.03,88.68,1008.86,15.46,39.2,6.2
2026-04-07 07:41:06,23.96,87.41,1012.82,15.78,39.91,6.19
2026-04-07 07:51:06,24.44,86.89,1012.8,15.42,39.9,6.19
2026-04-07 08:01:06,24.16,87.12,1011.4,15.93,39.16,6.2
2026-04-07 08:11:06,24.56,87.13,1013.87,15.8,39.61,6.18
2026-04-07 08:21:06,24.99,87.07,1009.61,16.34,39.52,6.2
2026-04-07 08:31:06,24.11,87.4,1013.2,16.27,39.1,6.17
2026-04-07 08:41:06,24.53,86.04,1013.29,16.79,39.51,6.21
2026-04-07 08:51:06,25.37,85.94,1011.85,16.69,39.06,6.2
2026-04-07 09:01:06,25.33,85.87,1013.23,17.17,40.17,6.18
2026-04-07 09:11:06,25.9,85.84,1010.56,17.19,40.1,6.15
2026-04-07 09:21:06,25.01,85.8,1011.32,17.17,39.54,6.23
2026-04-07 09:31:06,26.11,85.34,1009.5,18.1,39.57,6.2
2026-04-07 09:41:06,26.51,86.0,1013.51,17.82,38.9,6.22
2026-04-07 09:51:06,26.08,85.66,1011.24,17.69,39.04,6.2
2026-04-07 10:01:06,26.64,85.71,1012.63,17.93,39.43,6.18
2026-04-07 10:11:06,26.52,85.45,1011.77,18.36,38.34,6.16
2026-04-07 10:21:06,26.16,85.78,1013.03,18.48,39.68,6.19
2026-04-07 10:31:06,26.7,85.34,1014.17,18.49,39.2,6.18
2026-04-07 10:41:06,26.45,84.94,1013.65,18.45,38.44,6.18
2026-04-07 10:51:06,26.46,84.69,1012.98,18.86,39.45,6.21
2026-04-07 11:01:06,27.61,84.72,1012.09,18.72,39.43,6.19
2026-04-07 11:11:06,26.86,84.26,1012.18,19.42,38.37,6.21
2026-04-07 11:21:06,27.25,84.29,1012.39,19.32,39.56,6.22
2026-04-07 11:31:06,27.54,84.98,1010.15,19.67,38.6,6.21
2026-04-07 11:41:06,27.56,85.35,1012.94,19.88,39.45,6.23
2026-04-07 11:51:06,27.49,84.0,1011.1,19.96,38.72,6.22
2026-04-07 12:01:06,27.87,84.67,1014.4,20.25,39.74,6.24
2026-04-07 12:11:06,27.32,84.0,1013.53,19.89,38.46,6.17
2026-04-07 12:21:06,27.48,84.18,1009.1,19.78,39.22,6.2
2026-04-07 12:31:06,28.0,84.63,1009.93,20.54,39.31,6.2
2026-04-07 12:41:06,27.63,84.46,1010.87,20.34,39.03,6.21
2026-04-07 12:51:06,27.59,84.0,1012.18,21.11,38.38,6.23
2026-04-07 13:01:06,27.88,84.0,1013.22,20.71,38.11,6.21
2026-04-07 13:11:06,27.41,84.0,1012.58,21.1,38.32,6.19
2026-04-07 13:21:06,27.66,84.23,1010.61,21.32,38.52,6.2
2026-04-07 13:31:06,28.0,84.0,1011.95,20.92,39.07,6.19
2026-04-07 13:41:06,27.79,84.0,1011.01,21.53,39.28,6.21
2026-04-07 13:51:06,27.28,84.57,1013.21,21.26,39.2,6.2
2026-04-07 14:01:06,27.93,84.7,1010.74,21.78,39.53,6.18
2026-04-07 14:11:06,27.57,84.0,1012.09,21.46,38.39,6.23
2026-04-07 14:21:06,27.66,84.08,1011.56,21.44,38.22,6.17
2026-04-07 14:31:06,27.57,84.0,1013.27,21.9,37.74,6.21
2026-04-07 14:41:06,27.73,84.0,1011.01,21.71,38.88,6.18
2026-04-07 14:51:06,27.63,84.6,1012.45,21.92,38.73,6.24
2026-04-07 15:01:06,27.71,84.18,1013.13,22.23,39.61,6.19
2026-04-07 15:11:06,27.44,84.0,1011.13,21.83,38.46,6.19
2026-04-07 15:21:06,27.52,84.87,1012.72,21.69,38.51,6.18
2026-04-07 15:31:06,27.95,84.57,1013.88,22.03,40.09,6.18
2026-04-07 15:41:06,27.82,84.0,1012.91,21.76,39.59,6.18
2026-04-07 15:51:06,27.56,84.04,1009.92,22.01,38.32,6.22
2026-04-07 16:01:06,27.37,84.26,1010.58,21.93,38.3,6.2
2026-04-07 16:11:06,27.57,84.0,1009.69,22.23,39.36,6.17
2026-04-07 16:21:06,27.27,85.35,1011.11,22.12,39.13,6.24
2026-04-07 16:31:06,27.6,84.18,1011.74,21.76,38.79,6.2
2026-04-07 16:41:06,27.55,84.79,1014.75,21.86,37.75,6.19
2026-04-07 16:51:06,27.16,84.54,1009.77,21.86,38.12,6.21
2026-04-07 17:01:06,27.03,84.72,1013.81,21.82,39.38,6.21
2026-04-07 17:11:06,26.67,84.57,1011.28,21.84,39.11,6.18
2026-04-07 17:21:06,27.33,84.42,1012.52,21.53,39.12,6.2
2026-04-07 17:31:06,27.04,85.12,1012.24,21.71,39.6,6.2
2026-04-07 17:41:06,26.71,85.37,1009.73,21.44,39.32,6.23
2026-04-07 17:51:06,26.18,84.99,1013.38,21.52,39.76,6.2
2026-04-07 18:01:06,26.65,84.8,1011.7,21.26,38.32,6.24
2026-04-07 18:11:06,25.95,85.54,1009.09,21.35,38.39,6.17
2026-04-07 18:21:06,25.77,85.21,1012.13,21.55,38.38,6.21
2026-04-07 18:31:06,26.13,86.62,1012.94,21.23,39.1,6.2
2026-04-07 18:41:06,25.75,85.46,1011.29,21.2,38.98,6.18
2026-04-07 18:51:06,26.0,85.84,1010.96,20.98,37.25,6.18
2026-04-07 19:01:06,26.13,86.54,1009.61,20.9,38.71,6.17
2026-04-07 19:11:06,25.51,85.34,1012.02,20.55,39.86,6.15
2026-04-07 19:21:06,24.57,86.56,1011.68,20.41,38.4,6.19
2026-04-07 19:31:06,25.25,86.13,1007.54,20.31,38.68,6.16
2026-04-07 19:41:06,24.67,86.81,1013.69,19.92,37.34,6.22
2026-04-07 19:51:06,24.39,87.43,1013.01,20.11,38.95,6.2
2026-04-07 20:01:06,24.22,86.95,1010.66,20.16,39.3,6.2
2026-04-07 20:11:06,24.46,87.4,1012.56,19.72,38.45,6.17
2026-04-07 20:21:06,24.32,88.16,1010.85,19.87,38.39,6.22
2026-04-07 20:31:06,23.67,88.86,1012.67,19.5,38.92,6.2
2026-04-07 20:41:06,23.54,87.27,1013.53,19.44,39.06,6.21
2026-04-07 20:51:06,23.57,87.68,1013.78,19.15,39.33,6.23
2026-04-07 21:01:06,22.96,87.25,1012.09,19.13,38.74,6.2
2026-04-07 21:11:06,23.4,88.07,1012.42,18.85,38.06,6.22
2026-04-07 21:21:06,23.4,87.65,1013.25,18.52,37.9,6.22
2026-04-07 21:31:06,23.24,88.01,1010.4,18.51,39.11,6.19
2026-04-07 21:41:06,23.59,88.65,1013.45,18.43,38.93,6.19
2026-04-07 21:51:06,23.0,89.15,1007.79,17.97,38.52,6.19
2026-04-07 22:01:06,23.36,88.8,1012.51,18.21,39.57,6.23
2026-04-07 22:11:06,22.96,88.38,1014.31,17.82,37.98,6.23
2026-04-07 22:21:06,22.31,88.65,1011.44,17.93,39.04,6.19
2026-04-07 22:31:06,21.92,88.39,1010.83,17.43,38.92,6.21
2026-04-07 22:41:06,21.86,89.5,1012.73,17.71,38.24,6.17
2026-04-07 22:51:06,21.45,89.02,1014.32,17.45,38.93,6.2
2026-04-07 23:01:06,21.5,88.27,1011.87,17.09,39.63,6.25
2026-04-07 23:11:06,22.07,89.69,1010.22,16.32,38.31,6.21
2026-04-07 23:21:06,22.44,88.93,1011.86,16.91,38.07,6.19
2026-04-07 23:31:06,22.24,89.46,1010.7,16.48,38.15,6.18
2026-04-07 23:41:06,21.59,90.0,1009.36,16.35,38.63,6.2
2026-04-07 23:51:06,21.96,89.4,1011.19,15.71,38.98,6.18
2026-04-08 00:01:06,21.46,88.95,1012.55,16.05,37.48,6.25
2026-04-08 00:11:06,21.19,90.0,1013.51,15.67,38.62,6.19
2026-04-08 00:21:06,21.26,89.92,1010.69,15.98,38.23,6.21
2026-04-08 00:31:06,21.57,89.38,1013.13,15.75,38.46,6.22
2026-04-08 00:41:06,21.46,89.71,1013.57,15.26,38.77,6.21
2026-04-08 00:51:06,21.16,89.22,1014.59,15.39,38.48,6.18
2026-04-08 01:01:06,21.2,90.0,1010.37,14.82,39.2,6.21
2026-04-08 01:11:06,21.0,89.41,1011.58,14.86,38.28,6.18
2026-04-08 01:21:06,21.49,88.61,1012.88,15.23,38.8,6.22
2026-04-08 01:31:06,21.36,90.0,1012.04,14.51,38.83,6.19
2026-04-08 01:41:06,21.0,90.0,1010.63,14.48,38.98,6.21
2026-04-08 01:51:06,21.0,89.69,1013.33,14.78,39.05,6.17
2026-04-08 02:01:06,21.0,89.63,1012.12,14.69,38.76,6.19
2026-04-08 02:11:06,21.17,89.84,1011.75,14.22,38.71,6.2
2026-04-08 02:21:06,21.08,90.0,1015.2,14.25,38.0,6.2
2026-04-08 02:31:06,21.0,90.0,1011.61,14.45,38.69,6.17
2026-04-08 02:41:06,21.0,90.0,1011.92,14.29,38.28,6.21
2026-04-08 02:51:06,21.08,90.0,1010.69,14.45,38.57,6.2
2026-04-08 03:01:06,21.3,88.67,1015.22,14.41,38.6,6.2
2026-04-08 03:11:06,21.26,89.72,1013.05,14.23,38.58,6.21
2026-04-08 03:21:06,21.53,88.71,1012.63,13.97,39.22,6.22
2026-04-08 03:31:06,21.71,90.0,1013.36,14.39,36.96,6.21
2026-04-08 03:41:06,21.62,90.0,1012.19,14.01,38.66,6.2
2026-04-08 03:51:06,21.09,89.43,1011.32,13.85,39.1,6.19
2026-04-08 04:01:06,22.03,89.86,1011.31,13.74,38.44,6.22
2026-04-08 04:11:06,21.76,90.0,1012.52,14.09,39.22,6.18
2026-04-08 04:21:06,21.57,89.54,1012.46,13.98,38.08,6.18
2026-04-08 04:31:06,21.85,89.78,1009.68,13.97,38.69,6.19
2026-04-08 04:41:06,21.72,89.63,1010.38,13.87,39.42,6.19
2026-04-08 04:51:06,21.26,88.77,1010.75,14.36,38.54,6.2
2026-04-08 05:01:06,21.88,89.41,1012.78,13.74,37.96,6.18
2026-04-08 05:11:06,21.76,89.23,1014.02,14.19,38.29,6.17
2026-04-08 05:21:06,22.37,88.66,1011.49,13.96,38.27,6.21
2026-04-08 05:31:06,22.58,88.78,1012.38,14.37,39.13,6.2
2026-04-08 05:41:06,22.39,89.34,1015.01,14.25,37.45,6.19
2026-04-08 05:51:06,22.88,88.56,1009.21,14.54,37.82,6.21
2026-04-08 06:01:06,23.13,88.57,1012.61,14.43,38.45,6.23
2026-04-08 06:11:06,22.61,87.86,1011.68,14.86,38.27,6.2
2026-04-08 06:21:06,22.89,87.14,1011.83,14.82,38.56,6.21
2026-04-08 06:31:06,23.05,87.7,1013.07,14.88,39.16,6.21
2026-04-08 06:41:06,23.08,87.35,1010.83,14.46,38.5,6.2
2026-04-08 06:51:06,23.3,87.31,1013.39,15.15,38.18,6.18
2026-04-08 07:01:06,24.01,88.31,1013.31,14.95,38.47,6.21
2026-04-08 07:11:06,23.91,87.62,1009.29,15.21,39.03,6.19
2026-04-08 07:21:06,24.17,87.54,1010.92,14.96,38.51,6.19
2026-04-08 07:31:06,23.71,87.67,1010.92,15.96,37.09,6.19
2026-04-08 07:41:06,24.65,86.78,1013.77,15.72,38.53,6.18
2026-04-08 07:51:06,23.94,87.64,1012.2,16.09,38.07,6.18
2026-04-08 08:01:06,24.07,86.92,1012.2,16.07,38.36,6.2
2026-04-08 08:11:06,24.37,86.15,1013.12,15.71,37.8,6.18
2026-04-08 08:21:06,25.16,87.45,1014.24,16.35,38.28,6.22
2026-04-08 08:31:06,24.95,85.33,1013.26,16.61,38.49,6.21
2026-04-08 08:41:06,25.21,86.98,1011.19,16.55,38.49,6.18
2026-04-08 08:51:06,24.87,85.93,1012.12,16.46,38.47,6.18
2026-04-08 09:01:06,24.96,86.26,1012.2,16.96,38.49,6.22
2026-04-08 09:11:06,25.49,85.5,1014.01,16.8,37.95,6.22
2026-04-08 09:21:06,25.88,85.62,1013.5,17.45,37.85,6.19
2026-04-08 09:31:06,26.05,86.65,1010.58,17.32,38.6,6.2
2026-04-08 09:41:06,26.17,86.03,1011.72,17.5,38.47,6.23
2026-04-08 09:51:06,26.5,84.99,1010.23,17.32,38.52,6.25
2026-04-08 10:01:06,26.33,86.65,1013.11,17.91,37.81,6.23
2026-04-08 10:11:06,26.54,85.07,1010.65,18.36,38.6,6.22
2026-04-08 10:21:06,26.24,85.89,1012.2,18.43,38.63,6.23
2026-04-08 10:31:06,26.67,84.98,1008.36,18.72,38.44,6.23
2026-04-08 10:41:06,26.92,84.35,1010.63,18.6,38.24,6.22
2026-04-08 10:51:06,26.8,84.66,1011.0,18.99,38.31,6.2
2026-04-08 11:01:06,27.25,84.93,1011.88,18.67,38.74,6.2
2026-04-08 11:11:06,27.31,84.55,1011.35,19.28,37.84,6.21
2026-04-08 11:21:06,26.66,84.63,1011.01,19.25,38.16,6.22
2026-04-08 11:31:06,27.47,84.0,1011.42,19.76,38.14,6.17
2026-04-08 11:41:06,27.08,84.33,1011.95,19.71,37.9,6.21
2026-04-08 11:51:06,27.59,84.48,1012.04,19.92,38.48,6.21
2026-04-08 12:01:06,27.25,84.0,1010.88,20.28,38.61,6.19
2026-04-08 12:11:06,27.42,84.0,1014.57,19.99,37.87,6.18
2026-04-08 12:21:06,27.2,84.0,1010.26,20.42,37.38,6.23
2026-04-08 12:31:06,27.61,84.63,1010.86,20.85,39.12,6.18
2026-04-08 12:41:06,27.71,84.57,1011.25,20.5,38.29,6.23
2026-04-08 12:51:06,28.0,84.02,1011.2,20.5,38.19,6.14
2026-04-08 13:01:06,27.64,85.58,1010.99,20.96,37.84,6.23
2026-04-08 13:11:06,27.95,84.96,1012.14,21.0,38.82,6.18
2026-04-08 13:21:06,28.0,84.09,1010.93,21.22,37.96,6.2
2026-04-08 13:31:06,27.88,84.22,1011.62,21.36,37.72,6.21
2026-04-08 13:41:06,27.73,84.0,1012.76,21.39,38.55,6.16
2026-04-08 13:51:06,27.91,84.06,1011.64,21.5,38.09,6.22
2026-04-08 14:01:06,27.88,84.73,1010.84,21.72,37.19,6.21
2026-04-08 14:11:06,27.99,84.14,1010.63,21.41,37.7,6.2
2026-04-08 14:21:06,28.0,84.17,1011.77,21.64,37.5,6.21
2026-04-08 14:31:06,28.0,84.0,1014.67,21.23,37.6,6.21
2026-04-08 14:41:06,28.0,84.0,1011.49,21.63,38.05,6.22
2026-04-08 14:51:06,28.0,84.25,1011.57,22.03,38.25,6.16
2026-04-08 15:01:06,27.78,84.0,1010.57,22.12,38.81,6.24
2026-04-08 15:11:06,28.0,84.0,1012.12,21.78,37.6,6.22
2026-04-08 15:21:06,27.86,84.0,1014.11,21.83,38.21,6.23
2026-04-08 15:31:06,27.71,85.1,1011.12,21.6,37.72,6.22
2026-04-08 15:41:06,27.97,84.0,1011.46,22.13,37.98,6.19
2026-04-08 15:51:06,27.32,84.62,1011.47,21.79,37.47,6.22
2026-04-08 16:01:06,27.37,84.6,1009.68,22.13,38.25,6.22
2026-04-08 16:11:06,27.38,84.23,1011.69,21.82,38.5,6.21
2026-04-08 16:21:06,27.45,84.0,1012.32,22.27,38.34,6.22
2026-04-08 16:31:06,27.01,84.0,1013.52,22.14,37.99,6.19
2026-04-08 16:41:06,26.97,84.39,1014.27,22.17,37.87,6.2
2026-04-08 16:51:06,26.88,84.78,1013.05,22.01,38.42,6.2
2026-04-08 17:01:06,26.96,85.9,1012.42,21.52,38.4,6.22
2026-04-08 17:11:06,26.87,85.45,1009.3,21.88,38.4,6.21
2026-04-08 17:21:06,26.91,85.13,1008.75,21.76,37.56,6.23
2026-04-08 17:31:06,26.87,84.48,1012.6,21.51,38.1,6.19
2026-04-08 17:41:06,26.46,85.53,1012.9,21.89,37.63,6.21
2026-04-08 17:51:06,26.19,85.06,1012.69,21.7,38.0,6.19
2026-04-08 18:01:06,26.21,86.02,1011.59,21.47,37.58,6.22
2026-04-08 18:11:06,25.71,85.51,1012.63,21.34,37.08,6.21
2026-04-08 18:21:06,26.43,85.45,1014.29,21.65,37.92,6.22
2026-04-08 18:31:06,25.69,86.06,1012.37,20.93,37.93,6.21
2026-04-08 18:41:06,26.08,86.03,1012.72,21.14,39.33,6.22
2026-04-08 18:51:06,25.78,87.09,1011.31,20.86,38.12,6.2
2026-04-08 19:01:06,25.39,85.96,1011.27,20.99,37.73,6.24
2026-04-08 19:11:06,25.05,86.94,1012.17,20.53,38.44,6.18
2026-04-08 19:21:06,25.08,85.68,1009.08,20.49,37.7,6.17
2026-04-08 19:31:06,25.28,87.02,1010.92,20.44,38.38,6.22
2026-04-08 19:41:06,25.11,86.63,1011.46,20.29,38.11,6.17
2026-04-08 19:51:06,24.73,86.91,1011.22,20.15,37.43,6.23
2026-04-08 20:01:06,24.32,85.8,1012.61,20.0,38.77,6.19
2026-04-08 20:11:06,24.09,86.68,1013.15,19.79,37.77,6.17
2026-04-08 20:21:06,24.04,87.85,1011.59,19.45,38.41,6.16
2026-04-08 20:31:06,24.28,88.07,1011.53,19.72,38.26,6.19
2026-04-08 20:41:06,23.79,87.87,1011.91,19.46,38.42,6.21
2026-04-08 20:51:06,23.54,87.94,1012.99,18.95,38.38,6.23
2026-04-08 21:01:06,23.57,87.53,1013.28,18.99,36.98,6.21
2026-04-08 21:11:06,23.78,87.15,1011.43,19.07,38.32,6.17
2026-04-08 21:21:06,23.29,87.72,1010.95,18.86,38.82,6.22
2026-04-08 21:31:06,23.06,87.91,1010.66,18.23,37.6,6.18
2026-04-08 21:41:06,22.97,89.07,1013.2,17.95,37.84,6.2
2026-04-08 21:51:06,22.69,88.47,1009.38,17.99,38.07,6.21
2026-04-08 22:01:06,23.26,88.23,1014.16,18.22,38.33,6.22
2026-04-08 22:11:06,22.38,89.33,1011.99,17.67,38.02,6.2
2026-04-08 22:21:06,22.46,88.84,1013.47,17.74,38.31,6.2
2026-04-08 22:31:06,22.17,88.68,1009.62,17.46,38.28,6.17
2026-04-08 22:41:06,22.57,88.47,1010.67,17.17,37.71,6.17
2026-04-08 22:51:06,22.12,88.74,1010.17,16.94,38.42,6.21
2026-04-08 23:01:06,22.34,89.72,1011.59,16.94,38.04,6.22
2026-04-08 23:11:06,21.65,88.17,1011.69,16.76,38.3,6.21
2026-04-08 23:21:06,21.9,89.13,1012.22,16.72,37.36,6.2
2026-04-08 23:31:06,21.95,89.56,1011.53,16.8,38.11,6.23
2026-04-08 23:41:06,21.89,88.63,1011.87,16.13,37.21,6.2
2026-04-08 23:51:06,21.82,89.56,1009.25,16.26,38.0,6.23
2026-04-09 00:01:06,21.55,89.98,1010.43,15.8,37.89,6.23
2026-04-09 00:11:06,22.04,90.0,1011.67,15.56,37.89,6.17
2026-04-09 00:21:06,21.55,90.0,1011.7,15.71,37.4,6.2
2026-04-09 00:31:06,21.58,89.14,1011.45,15.4,38.09,6.21
2026-04-09 00:41:06,21.28,89.11,1009.24,15.48,38.29,6.21
2026-04-09 00:51:06,21.47,89.92,1011.26,15.69,38.19,6.18
2026-04-09 01:01:06,21.0,90.0,1012.99,15.34,38.07,6.2
2026-04-09 01:11:06,21.46,89.64,1012.58,15.47,37.76,6.19
2026-04-09 01:21:06,21.0,89.83,1011.35,15.05,38.45,6.18
2026-04-09 01:31:06,21.34,89.79,1016.73,14.61,37.94,6.21
2026-04-09 01:41:06,21.0,90.0,1013.86,14.92,37.66,6.16
2026-04-09 01:51:06,21.0,89.37,1010.98,14.81,37.77,6.21
2026-04-09 02:01:06,21.0,90.0,1013.66,14.52,37.74,6.19
2026-04-09 02:11:06,21.13,89.17,1014.28,14.32,38.47,6.17
2026-04-09 02:21:06,21.07,89.46,1009.18,14.27,37.75,6.18
2026-04-09 02:31:06,21.0,89.28,1011.79,14.25,38.61,6.23
2026-04-09 02:41:06,21.0,90.0,1014.67,13.87,36.75,6.19
2026-04-09 02:51:06,21.43,90.0,1012.51,14.17,37.64,6.21
2026-04-09 03:01:06,21.0,89.22,1011.41,14.31,36.83,6.21
2026-04-09 03:11:06,21.0,90.0,1011.45,13.93,37.75,6.21
2026-04-09 03:21:06,21.0,89.17,1014.42,14.19,37.61,6.22
2026-04-09 03:31:06,21.0,89.42,1011.77,14.12,37.98,6.22
2026-04-09 03:41:06,21.3,89.75,1012.56,14.16,37.57,6.22
2026-04-09 03:51:06,21.58,89.77,1010.95,13.74,37.2,6.2
2026-04-09 04:01:06,21.63,90.0,1011.93,13.82,37.87,6.2
2026-04-09 04:11:06,21.92,89.36,1012.05,14.39,37.27,6.19
2026-04-09 04:21:06,21.54,89.36,1013.19,13.96,38.44,6.19
2026-04-09 04:31:06,21.88,88.84,1012.14,14.19,37.33,6.18
2026-04-09 04:41:06,22.29,89.55,1010.43,13.94,37.11,6.16
2026-04-09 04:51:06,21.38,89.78,1011.52,13.87,38.97,6.18
2026-04-09 05:01:06,21.94,88.49,1014.04,14.34,37.83,6.23
2026-04-09 05:11:06,21.97,89.16,1012.04,14.48,37.54,6.15
2026-04-09 05:21:06,23.14,88.73,1011.7,14.25,37.47,6.19
2026-04-09 05:31:06,22.04,88.39,1006.97,14.33,37.74,6.22
2026-04-09 05:41:06,22.38,88.97,1012.03,14.17,36.74,6.2
2026-04-09 05:51:06,22.54,88.64,1012.45,14.43,37.38,6.16
2026-04-09 06:01:06,22.87,89.05,1013.08,14.89,37.53,6.21
2026-04-09 06:11:06,23.01,89.48,1010.66,14.78,37.15,6.22
2026-04-09 06:21:06,23.05,87.77,1008.22,14.49,37.76,6.21
2026-04-09 06:31:06,23.04,87.75,1014.14,14.86,37.49,6.18
2026-04-09 06:41:06,22.98,87.31,1009.44,14.92,37.91,6.2
2026-04-09 06:51:06,23.56,88.14,1009.11,15.19,37.28,6.28
2026-04-09 07:01:06,23.51,87.6,1011.21,15.13,36.73,6.21
2026-04-09 07:11:06,23.6,88.13,1012.71,15.52,38.98,6.2
2026-04-09 07:21:06,23.91,87.15,1011.23,15.41,38.29,6.22
2026-04-09 07:31:06,23.71,86.87,1013.14,15.99,36.64,6.2
2026-04-09 07:41:06,24.31,87.28,1011.88,15.83,37.68,6.23
2026-04-09 07:51:06,24.44,87.0,1011.2,15.97,37.58,6.23
2026-04-09 08:01:06,24.47,87.73,1009.81,15.74,37.1,6.21
2026-04-09 08:11:06,24.12,87.06,1015.12,16.21,37.77,6.22
2026-04-09 08:21:06,24.72,87.46,1011.47,16.06,37.45,6.17
2026-04-09 08:31:06,24.77,85.84,1010.22,16.58,38.05,6.19
2026-04-09 08:41:06,25.13,86.31,1012.47,16.33,37.5,6.21
2026-04-09 08:51:06,24.97,86.95,1013.47,16.59,37.48,6.19
2026-04-09 09:01:06,25.98,85.9,1011.87,16.88,37.64,6.19
2026-04-09 09:11:06,24.96,85.7,1012.06,17.32,38.0,6.21
2026-04-09 09:21:06,25.35,85.75,1010.55,17.65,37.56,6.21
2026-04-09 09:31:06,25.87,85.8,1010.64,17.45,38.08,6.19
2026-04-09 09:41:06,25.58,85.53,1011.13,17.69,37.9,6.2
2026-04-09 09:51:06,25.84,86.63,1012.72,18.26,37.49,6.18
2026-04-09 10:01:06,26.12,85.11,1011.14,18.04,38.08,6.22
2026-04-09 10:11:06,26.93,84.91,1011.4,18.28,36.82,6.2
2026-04-09 10:21:06,26.5,84.65,1010.76,18.49,37.26,6.23
2026-04-09 10:31:06,26.57,85.12,1009.73,18.85,37.19,6.18
2026-04-09 10:41:06,26.74,85.58,1010.76,18.75,36.78,6.19
2026-04-09 10:51:06,26.71,84.29,1012.3,18.84,37.32,6.18
2026-04-09 11:01:06,26.59,84.64,1012.39,18.99,37.71,6.2
2026-04-09 11:11:06,27.03,84.93,1009.88,19.3,37.83,6.17
